,每次检验编号,逐秒车速,加速度,逐秒CO浓度,逐秒NO浓度,逐秒HC浓度,vsp,vsp_bin
985,330100141808300324,31.1,0.0,0.04,11,5,13.19,14
986,330100141808300324,12.9,3.1,0.04,12,4,46.34,21
987,330100141808300324,0.0,0.0,0.04,12,4,0.0,0
988,330100141808300324,0.0,0.0,0.03,11,3,0.0,0
989,330100141808300324,18.9,-3.3,0.04,37,7,-64.07,-21
990,330100141808300324,22.2,-2.8,0.04,43,7,-62.14,-21
991,330100141808300324,29.9,-3.5,0.03,69,7,-103.1,-21
992,330100141808300324,33.4,-1.6,0.04,82,7,-43.12,-21
993,330100141808300324,9.8,4.3,0.04,12,4,47.93,21
994,330100141808300324,0.0,-1.4,0.04,17,8,0.0,0
995,330100141808300324,0.2,0.2,0.04,11,4,0.07,1
996,330100141808300324,0.0,0.0,0.03,6,3,0.0,0
997,330100141808300324,0.0,0.0,0.04,12,4,0.0,0
998,330100141808300324,0.0,0.0,0.04,10,4,0.0,0
999,330100141808300324,0.0,0.0,0.03,12,4,0.0,0
1000,330100141808300324,0.0,0.0,0.03,11,4,0.0,0
1001,330100141808300324,0.0,0.0,0.03,11,4,0.0,0
1002,330100141808300324,0.0,0.0,0.03,11,4,0.0,0
1003,330100141808300324,0.0,0.0,0.04,12,3,0.0,0
1004,330100141808300324,49.9,0.4,0.03,11,6,66.07,21
1005,330100141808300324,49.5,0.3,0.03,12,7,59.5,21
1006,330100141808300324,49.2,0.2,0.04,10,7,53.29,21
1007,330100141808300324,49.0,0.1,0.04,11,7,47.39,21
1008,330100141808300324,48.9,-0.4,0.03,12,7,20.25,21
1009,330100141808300324,6.1,-3.6,0.04,22,8,-23.28,-21
1010,330100141808300324,43.3,-2.2,0.03,4,8,-74.55,-21
1011,330100141808300324,45.5,-2.4,0.04,12,7,-85.67,-21
1012,330100141808300324,0.0,0.0,0.03,11,2,0.0,0
1013,330100141808300324,0.0,0.0,0.03,12,2,0.0,0
1014,330100141808300324,0.0,0.0,0.04,12,4,0.0,0
1015,330100141808300324,0.0,0.0,0.04,10,4,0.0,0
1016,330100141808300324,2.2,-4.7,0.03,11,5,-11.08,-12
1017,330100141808300324,15.3,-0.2,0.01,12,7,-0.26,-1
1018,330100141808300324,15.5,2.1,0.03,11,7,38.98,21
1019,330100141808300324,13.4,2.1,0.03,11,6,33.45,21
1020,330100141808300324,11.3,3.9,0.03,11,6,50.4,21
1021,330100141808300324,0.8,0.8,0.03,12,5,0.81,1
1022,330100141808300324,0.0,0.0,0.04,11,5,0.0,0
1023,330100141808300324,31.6,0.5,0.02,4,5,31.08,21
1024,330100141808300324,31.1,1.9,0.01,1,5,78.19,21
1025,330100141808300324,31.1,0.0,0.04,11,5,13.19,14
1026,330100141808300324,49.8,-0.5,0.04,11,7,16.48,17
1027,330100141808300324,0.0,-0.5,0.03,11,3,0.0,0
1028,330100141808300324,0.5,-1.0,0.04,12,4,-0.48,-1
1029,330100141808300324,13.1,-1.8,0.01,11,4,-23.53,-21
1030,330100141808300324,14.9,2.3,0.03,12,4,40.66,21
1031,330100141808300324,12.6,3.3,0.04,11,3,48.01,21
1032,330100141808300324,9.3,4.3,0.04,10,3,45.46,21
1033,330100141808300324,5.0,3.0,0.03,10,3,17.2,18
1034,330100141808300324,0.0,0.0,0.04,10,3,0.0,0
1035,330100141808300324,0.0,0.0,0.04,16,8,0.0,0
1036,330100141808300324,1.4,-4.7,0.04,19,8,-7.05,-8
1037,330100141808300324,9.7,-2.9,0.04,25,8,-29.39,-21
1038,330100141808300324,12.6,-3.1,0.04,27,8,-40.7,-21
1039,330100141808300324,0.0,0.0,0.03,11,4,0.0,0
1040,330100141808300324,0.0,0.0,0.04,11,4,0.0,0
1041,330100141808300324,0.0,-0.1,0.04,11,4,0.0,0
1042,330100141808300324,0.0,0.0,0.04,11,2,0.0,0
1043,330100141808300324,15.7,-3.2,0.04,31,7,-52.02,-21
1044,330100141808300324,28.0,-1.9,0.04,59,7,-48.19,-21
1045,330100141808300324,14.2,-0.3,0.04,11,5,-1.95,-2
1046,330100141808300324,14.5,1.6,0.04,12,5,28.35,21
1047,330100141808300324,30.9,-0.1,0.01,4,6,9.59,10
1048,330100141808300324,26.2,3.4,0.04,12,5,106.88,21
1049,330100141808300324,30.7,-0.5,0.04,11,4,-4.09,-5
1050,330100141808300324,31.1,0.0,0.04,10,4,13.19,14
1051,330100141808300324,31.1,0.0,0.04,11,4,13.19,14
1052,330100141808300324,31.1,0.0,0.03,11,4,13.19,14
1053,330100141808300324,31.1,0.0,0.03,11,4,13.19,14
1054,330100141808300324,31.1,0.0,0.04,12,4,13.19,14
1055,330100141808300324,31.1,0.0,0.03,12,4,13.19,14
1056,330100141808300324,31.1,0.0,0.04,11,5,13.19,14
1057,330100141808300324,49.3,0.8,0.03,12,7,86.08,21
1058,330100141808300324,44.4,1.9,0.03,11,8,125.09,21
1059,330100141808300324,0.0,0.0,0.04,11,5,0.0,0
1060,330100141808300324,15.4,-3.0,0.04,11,5,-47.68,-21
1061,330100141808300324,18.4,-2.2,0.04,11,5,-40.22,-21
1062,330100141808300324,31.1,0.0,0.03,11,4,13.19,14
1063,330100141808300324,31.1,0.0,0.04,12,4,13.19,14
1064,330100141808300324,13.0,-2.4,0.03,12,5,-31.94,-21
1065,330100141808300324,22.8,-1.9,0.04,12,5,-41.06,-21
1066,330100141808300324,31.2,0.1,0.03,11,4,16.72,17
1067,330100141808300324,31.1,0.1,0.04,12,5,16.61,17
1068,330100141808300324,31.0,0.0,0.04,11,5,13.09,14
1069,330100141808300324,35.3,-0.3,0.04,165,6,6.29,7
1070,330100141808300324,35.6,-0.2,0.04,202,6,10.49,11
1071,330100141808300324,35.8,0.3,0.04,249,6,30.4,21
1072,330100141808300324,47.9,-1.9,0.04,11,7,-60.6,-21
1073,330100141808300324,0.0,0.0,0.04,12,3,0.0,0
1074,330100141808300324,0.0,0.0,0.03,10,5,0.0,0
1075,330100141808300324,0.0,0.0,0.03,11,3,0.0,0
1076,330100141808300324,9.5,-3.8,0.04,12,4,-38.2,-21
1077,330100141808300324,13.3,-1.0,0.03,12,4,-12.16,-13
1078,330100141808300324,14.3,-0.5,0.01,10,4,-5.09,-6
1079,330100141808300324,15.2,0.7,0.03,6,4,14.77,15
1080,330100141808300324,14.5,2.1,0.03,10,4,36.33,21
1081,330100141808300324,12.4,-0.7,0.02,11,4,-7.34,-8
1082,330100141808300324,2.0,1.8,0.03,11,3,4.23,5
1083,330100141808300324,0.2,0.2,0.04,11,3,0.07,1
1084,330100141808300324,0.0,0.0,0.03,11,5,0.0,0
1085,330100141808300324,36.4,0.7,0.03,317,7,47.4,21
1086,330100141808300324,35.2,-0.2,0.04,375,6,10.07,11
1087,330100141808300324,35.4,-0.6,0.04,440,6,-5.29,-6
1088,330100141808300324,36.0,-0.2,0.04,472,7,10.92,11
1089,330100141808300324,36.2,-0.2,0.03,426,7,11.14,12
1090,330100141808300324,0.1,-2.1,0.03,11,4,-0.22,-1
1091,330100141808300324,37.8,2.2,0.04,1,7,112.78,21
1092,330100141808300324,7.4,4.1,0.04,11,6,34.47,21
1093,330100141808300324,3.3,2.5,0.04,12,6,9.52,10
1094,330100141808300324,0.0,0.0,0.03,11,5,0.0,0
1095,330100141808300324,0.0,0.0,0.03,11,5,0.0,0
1096,330100141808300324,31.0,0.1,0.02,9,6,16.5,17
1097,330100141808300324,0.0,0.0,0.04,12,4,0.0,0
1098,330100141808300324,0.0,0.0,0.04,6,3,0.0,0
1099,330100141808300324,42.5,2.5,0.04,12,8,145.67,21
1100,330100141808300324,31.0,-0.2,0.02,4,5,6.27,7
1101,330100141808300324,31.2,-0.4,0.02,9,5,-0.44,-1
1102,330100141808300324,35.5,0.3,0.04,306,6,29.91,21
1103,330100141808300324,29.2,3.0,0.03,5,5,107.73,21
1104,330100141808300324,35.7,-0.3,0.04,242,7,6.67,7
1105,330100141808300324,36.0,-2.0,0.04,217,7,-60.36,-21
1106,330100141808300324,38.0,-1.6,0.04,158,8,-45.29,-21
1107,330100141808300324,39.6,-0.9,0.04,73,8,-15.22,-16
1108,330100141808300324,40.5,-1.1,0.03,16,8,-23.6,-21
1109,330100141808300324,41.6,-1.7,0.04,2,8,-50.56,-21
1110,330100141808300324,0.0,0.0,0.03,12,2,0.0,0
1111,330100141808300324,0.0,0.0,0.04,11,2,0.0,0
1112,330100141808300324,47.0,1.4,0.04,11,8,109.94,21
1113,330100141808300324,0.0,0.0,0.04,11,2,0.0,0
1114,330100141808300324,45.6,1.2,0.04,11,8,94.85,21
1115,330100141808300324,50.3,0.1,0.04,12,7,50.61,21
1116,330100141808300324,50.2,-0.3,0.04,11,7,28.27,21
1117,330100141808300324,50.5,-0.3,0.03,11,7,28.89,21
1118,330100141808300324,50.8,0.1,0.03,11,6,51.88,21
1119,330100141808300324,50.7,0.4,0.03,12,6,68.36,21
1120,330100141808300324,50.3,0.4,0.04,11,6,67.21,21
1121,330100141808300324,0.0,0.0,0.04,10,2,0.0,0
1122,330100141808300324,48.5,1.5,0.03,11,7,120.88,21
1123,330100141808300324,35.6,1.2,0.02,9,7,65.32,21
1124,330100141808300324,34.4,0.0,0.01,4,7,16.83,17
1125,330100141808300324,34.4,1.3,0.02,2,7,66.03,21
1126,330100141808300324,33.1,1.7,0.03,2,7,77.22,21
1127,330100141808300324,31.4,1.8,0.04,4,7,75.67,21
1128,330100141808300324,29.6,1.7,0.04,3,7,67.09,21
1129,330100141808300324,27.9,2.1,0.04,2,8,74.69,21
1130,330100141808300324,25.8,2.3,0.04,9,8,73.87,21
1131,330100141808300324,23.5,1.6,0.04,12,8,48.38,21
1132,330100141808300324,21.9,2.2,0.04,10,8,59.06,21
1133,330100141808300324,19.7,3.5,0.03,11,7,80.75,21
1134,330100141808300324,16.2,0.9,0.02,11,7,19.46,20
1135,330100141808300324,0.0,0.0,0.04,11,5,0.0,0
1136,330100141808300324,0.0,0.0,0.03,11,5,0.0,0
1137,330100141808300324,0.0,0.0,0.03,11,5,0.0,0
1138,330100141808300324,5.5,3.6,0.04,11,4,22.56,21
1139,330100141808300324,1.9,1.7,0.04,11,4,3.81,4
1140,330100141808300324,0.0,0.0,0.04,11,4,0.0,0
1141,330100141808300324,0.0,0.0,0.04,11,4,0.0,0
1142,330100141808300324,0.0,0.0,0.04,11,4,0.0,0
1143,330100141808300324,0.0,0.0,0.04,11,4,0.0,0
1144,330100141808300324,0.0,0.0,0.04,12,3,0.0,0
1145,330100141808300324,0.0,0.0,0.03,12,8,0.0,0
1146,330100141808300324,0.0,0.0,0.04,11,8,0.0,0
1147,330100141808300324,0.0,0.0,0.03,13,8,0.0,0
1148,330100141808300324,0.0,0.0,0.03,14,8,0.0,0
1149,330100141808300324,0.0,0.0,0.04,15,8,0.0,0
1150,330100141808300324,25.0,-3.0,0.04,50,7,-74.48,-21
1151,330100141808300324,0.0,0.0,0.04,11,2,0.0,0
1152,330100141808300324,35.0,-0.4,0.04,94,7,2.17,3
1153,330100141808300324,35.4,0.1,0.04,112,7,21.96,21
1154,330100141808300324,35.3,0.0,0.04,135,6,17.94,18
1155,330100141808300324,0.0,0.0,0.03,11,5,0.0,0
1156,330100141808300324,0.0,0.0,0.04,11,5,0.0,0
1157,330100141808300324,0.0,0.0,0.03,12,5,0.0,0
1158,330100141808300324,0.0,0.0,0.04,11,5,0.0,0
1159,330100141808300324,0.0,0.0,0.04,11,5,0.0,0
1160,330100141808300324,0.0,0.0,0.04,11,4,0.0,0
1161,330100141808300324,22.8,4.0,0.04,11,5,106.91,21
1162,330100141808300324,18.8,3.4,0.04,12,5,74.8,21
1163,330100141808300324,15.4,1.2,0.04,12,5,23.46,21
1164,330100141808300456,6.6,-3.8,0.03,10,11,-26.63,-21
1165,330100141808300456,17.3,-2.6,0.03,1,11,-45.63,-21
1166,330100141808300456,19.9,-2.6,0.03,1,10,-51.91,-21
1167,330100141808300456,35.1,-0.3,0.03,26,11,6.11,7
1168,330100141808300456,35.7,0.1,0.03,8,11,22.38,21
1169,330100141808300456,35.6,-0.4,0.02,9,11,2.66,3
1170,330100141808300456,49.1,0.0,0.03,4,10,42.23,21
1171,330100141808300456,49.2,0.6,0.03,3,10,74.93,21
1172,330100141808300456,49.1,-0.4,0.03,5,10,20.63,21
1173,330100141808300456,39.5,2.0,0.03,49,10,110.73,21
1174,330100141808300456,37.5,2.1,0.03,76,10,107.5,21
1175,330100141808300456,16.2,-0.5,0.03,18,8,-5.49,-6
1176,330100141808300456,16.3,-0.1,0.03,18,7,1.67,2
1177,330100141808300456,9.6,2.7,0.03,18,8,30.05,21
1178,330100141808300456,48.3,1.7,0.03,8,10,130.73,21
1179,330100141808300456,16.9,3.1,0.03,15,9,61.32,21
1180,330100141808300456,6.0,2.0,0.03,18,9,14.06,15
1181,330100141808300456,0.0,0.0,0.03,18,7,0.0,0
1182,330100141808300456,16.8,3.4,0.03,9,8,66.48,21
1183,330100141808300456,12.2,2.2,0.03,18,7,31.68,21
1184,330100141808300456,10.0,3.1,0.03,18,7,35.72,21
1185,330100141808300456,4.3,2.7,0.03,18,8,13.36,14
1186,330100141808300456,1.6,1.5,0.03,18,8,2.85,3
1187,330100141808300456,0.1,0.1,0.03,14,8,0.02,1
1188,330100141808300456,0.0,0.0,0.03,8,9,0.0,0
1189,330100141808300456,0.0,0.0,0.03,10,9,0.0,0
1190,330100141808300456,0.0,0.0,0.03,12,9,0.0,0
1191,330100141808300456,0.1,-1.3,0.03,20,9,-0.13,-1
1192,330100141808300456,4.0,-3.1,0.01,31,10,-13.09,-14
1193,330100141808300456,7.1,-3.9,0.01,39,9,-29.41,-21
1194,330100141808300456,11.0,-2.7,0.01,51,9,-30.82,-21
1195,330100141808300456,13.7,-2.8,0.02,67,9,-39.61,-21
1196,330100141808300456,16.5,-3.4,0.02,86,9,-58.18,-21
1197,330100141808300456,22.5,-3.3,0.03,3,10,-75.27,-21
1198,330100141808300456,34.5,-0.3,0.03,13,11,5.57,6
1199,330100141808300456,40.1,-1.7,0.03,24,10,-50.22,-21
1200,330100141808300456,41.8,-1.6,0.03,26,10,-45.99,-21
1201,330100141808300456,48.0,-2.1,0.03,10,10,-71.15,-21
1202,330100141808300456,50.1,-0.5,0.03,4,10,17.04,18
1203,330100141808300456,27.3,1.8,0.03,56,8,63.8,21
1204,330100141808300456,25.5,1.4,0.03,57,8,47.64,21
1205,330100141808300456,24.1,2.8,0.03,47,8,81.64,21
1206,330100141808300456,21.3,4.5,0.03,22,8,111.17,21
1207,330100141808300456,0.0,0.0,0.03,2,9,0.0,0
1208,330100141808300456,0.0,0.0,0.03,2,9,0.0,0
1209,330100141808300456,0.0,0.0,0.03,3,9,0.0,0
1210,330100141808300456,0.0,0.0,0.03,4,9,0.0,0
1211,330100141808300456,0.0,0.0,0.03,5,9,0.0,0
1212,330100141808300456,0.0,0.0,0.03,5,9,0.0,0
1213,330100141808300456,0.0,0.0,0.03,14,9,0.0,0
1214,330100141808300456,1.4,-2.6,0.03,25,9,-3.82,-4
1215,330100141808300456,46.6,1.6,0.03,11,11,118.73,21
1216,330100141808300456,45.0,1.8,0.03,15,11,122.56,21
1217,330100141808300456,35.4,2.1,0.03,113,10,99.84,21
1218,330100141808300456,19.3,2.4,0.03,19,9,55.67,21
1219,330100141808300456,10.2,1.1,0.03,18,9,14.01,15
1220,330100141808300456,0.0,-0.1,0.03,18,11,0.0,0
1221,330100141808300456,0.1,-0.4,0.03,18,11,-0.03,-1
1222,330100141808300456,0.5,-0.3,0.03,18,11,-0.1,-1
1223,330100141808300456,31.8,0.0,0.03,18,9,13.91,14
1224,330100141808300456,31.8,-0.4,0.03,18,9,-0.08,-1
1225,330100141808300456,32.2,-0.2,0.03,18,9,7.25,8
1226,330100141808300456,32.4,0.0,0.03,18,8,14.55,15
1227,330100141808300456,31.4,-1.2,0.02,186,9,-27.95,-21
1228,330100141808300456,32.6,-0.4,0.03,144,9,0.42,1
1229,330100141808300456,0.0,0.0,0.03,1,8,0.0,0
1230,330100141808300456,0.0,0.0,0.03,18,8,0.0,0
1231,330100141808300456,13.4,1.2,0.03,18,7,20.18,21
1232,330100141808300456,6.9,2.6,0.03,18,8,20.74,21
1233,330100141808300456,10.4,-3.4,0.03,10,11,-37.18,-21
1234,330100141808300456,25.8,-2.6,0.03,3,10,-65.2,-21
1235,330100141808300456,28.4,-2.3,0.03,5,11,-61.19,-21
1236,330100141808300456,34.8,-0.3,0.03,18,11,5.84,6
1237,330100141808300456,36.1,0.4,0.03,13,10,34.86,21
1238,330100141808300456,43.4,-1.8,0.03,24,10,-55.52,-21
1239,330100141808300456,50.8,0.4,0.03,1,11,68.65,21
1240,330100141808300456,14.7,-1.1,0.03,18,8,-14.89,-15
1241,330100141808300456,0.0,0.0,0.03,18,11,0.0,0
1242,330100141808300456,0.0,0.0,0.03,18,11,0.0,0
1243,330100141808300456,0.0,0.0,0.03,10,9,0.0,0
1244,330100141808300456,33.4,-1.1,0.03,9,11,-24.75,-21
1245,330100141808300456,36.1,-0.1,0.03,56,11,15.0,16
1246,330100141808300456,50.7,-0.1,0.03,1,10,40.47,21
1247,330100141808300456,50.4,0.4,0.03,2,11,67.49,21
1248,330100141808300456,0.0,0.0,0.03,18,9,0.0,0
1249,330100141808300456,0.0,0.0,0.03,3,9,0.0,0
1250,330100141808300456,0.0,0.0,0.03,2,9,0.0,0
1251,330100141808300456,0.0,0.0,0.03,6,9,0.0,0
1252,330100141808300456,0.0,0.0,0.03,18,9,0.0,0
1253,330100141808300456,0.0,-0.1,0.03,10,9,0.0,0
1254,330100141808300456,0.1,-1.4,0.03,18,8,-0.14,-1
1255,330100141808300456,1.5,-3.3,0.03,18,8,-5.25,-6
1256,330100141808300456,4.8,-3.0,0.03,18,8,-15.17,-16
1257,330100141808300456,7.8,-3.9,0.03,18,8,-32.29,-21
1258,330100141808300456,11.7,-3.0,0.03,18,8,-36.58,-21
1259,330100141808300456,15.5,1.1,0.03,18,7,21.93,21
1260,330100141808300456,12.8,3.2,0.03,18,8,47.38,21
1261,330100141808300456,0.1,0.0,0.03,18,8,0.01,1
1262,330100141808300456,0.1,0.1,0.03,18,8,0.02,1
1263,330100141808300456,0.0,0.0,0.04,18,7,0.0,0
1264,330100141808300456,13.8,-3.5,0.03,1,11,-50.51,-21
1265,330100141808300456,30.7,-2.7,0.03,6,11,-78.39,-21
1266,330100141808300456,35.4,-0.3,0.03,36,11,6.39,7
1267,330100141808300456,35.7,-0.4,0.03,47,11,2.75,3
1268,330100141808300456,36.2,0.3,0.03,60,10,31.05,21
1269,330100141808300456,35.9,0.0,0.03,50,10,18.71,19
1270,330100141808300456,35.9,-0.2,0.03,29,10,10.81,11
1271,330100141808300456,37.2,-1.6,0.01,16,10,-45.01,-21
1272,330100141808300456,38.8,-1.3,0.03,20,10,-32.72,-21
1273,330100141808300456,0.8,0.4,0.03,10,11,0.46,1
1274,330100141808300456,0.4,-0.8,0.03,18,11,-0.3,-1
1275,330100141808300456,1.2,-3.3,0.03,18,11,-4.2,-5
1276,330100141808300456,41.4,1.9,0.03,32,11,113.42,21
1277,330100141808300456,31.4,1.8,0.03,213,10,75.67,21
1278,330100141808300456,29.6,2.1,0.03,252,10,80.12,21
1279,330100141808300456,27.5,2.5,0.03,260,9,85.54,21
1280,330100141808300456,23.9,0.9,0.03,178,9,30.94,21
1281,330100141808300456,23.0,1.8,0.03,105,9,52.25,21
1282,330100141808300456,8.1,2.1,0.03,18,9,19.94,20
1283,330100141808300456,32.4,0.4,0.03,14,9,28.8,21
1284,330100141808300456,32.0,0.2,0.03,5,9,21.16,21
1285,330100141808300456,31.8,0.0,0.03,6,9,13.91,14
1286,330100141808300456,32.4,-0.1,0.03,18,8,10.98,11
1287,330100141808300456,32.5,-0.5,0.03,10,8,-3.22,-4
1288,330100141808300456,33.0,-0.1,0.03,5,8,11.58,12
1289,330100141808300456,32.1,-0.4,0.03,3,9,0.1,1
1290,330100141808300456,32.5,0.0,0.03,5,9,14.66,15
1291,330100141808300456,32.5,-0.6,0.03,8,9,-6.79,-7
1292,330100141808300456,33.1,1.0,0.03,10,8,51.73,21
1293,330100141808300456,33.1,0.7,0.03,40,9,40.81,21
1294,330100141808300456,4.5,-2.1,0.03,5,11,-9.77,-10
1295,330100141808300456,33.1,0.0,0.03,11,9,15.32,16
1296,330100141808300456,33.1,0.3,0.03,18,9,26.24,21
1297,330100141808300456,0.0,0.0,0.03,5,8,0.0,0
1298,330100141808300456,49.6,0.4,0.03,3,11,65.22,21
1299,330100141808300456,48.6,0.0,0.03,3,11,41.08,21
1300,330100141808300456,11.8,1.6,0.03,18,9,22.82,21
1301,330100141808300456,9.1,1.0,0.03,18,9,11.44,12
1302,330100141808300456,0.0,-0.1,0.03,18,8,0.0,0
1303,330100141808300456,0.1,0.0,0.03,18,8,0.01,1
1304,330100141808300456,0.0,0.0,0.04,18,7,0.0,0
1305,330100141808300456,15.8,0.0,0.03,18,8,3.28,4
1306,330100141808300456,16.4,0.9,0.03,18,7,19.73,20
1307,330100141808300456,6.9,5.0,0.03,18,8,38.96,21
1308,330100141808300456,1.9,1.9,0.03,18,8,4.22,5
1309,330100141808300456,0.0,0.0,0.03,19,7,0.0,0
1310,330100141808300456,0.0,0.0,0.04,19,7,0.0,0
1311,330100141808300456,19.9,-3.3,0.02,111,9,-67.23,-21
1312,330100141808300456,23.2,-3.0,0.02,139,9,-69.73,-21
1313,330100141808300456,26.2,-2.8,0.02,168,9,-71.81,-21
1314,330100141808300456,29.0,-2.4,0.01,188,9,-65.37,-21
1315,330100141808300456,33.0,0.2,0.03,77,9,22.47,21
1316,330100141808300456,32.8,0.4,0.03,33,9,29.42,21
1317,330100141808300456,31.4,0.3,0.03,68,9,23.86,21
1318,330100141808300456,31.1,1.9,0.03,73,9,78.19,21
1319,330100141808300456,0.0,0.0,0.03,10,9,0.0,0
1320,330100141808300456,32.8,-0.3,0.03,27,9,4.16,5
1321,330100141808300456,32.4,1.0,0.03,55,9,50.19,21
1322,330100141808300456,29.2,1.9,0.03,65,8,72.4,21
1323,330100141808300456,0.0,0.0,0.03,10,9,0.0,0
1324,330100141808300456,0.0,0.0,0.03,5,9,0.0,0
1325,330100141808300456,0.0,0.0,0.03,2,9,0.0,0
1326,330100141808300456,0.0,0.0,0.03,1,9,0.0,0
1327,330100141808300456,0.0,0.0,0.03,3,9,0.0,0
1328,330100141808300456,0.0,0.0,0.03,18,9,0.0,0
1329,330100141808300456,0.0,0.0,0.03,18,9,0.0,0
1330,330100141808300456,0.0,0.0,0.03,14,8,0.0,0
1331,330100141808300456,0.0,0.0,0.03,2,8,0.0,0
1332,330100141808300456,0.0,0.0,0.03,2,9,0.0,0
1333,330100141808300456,0.0,0.0,0.03,3,9,0.0,0
1334,330100141808300456,50.0,0.4,0.03,2,11,66.35,21
1335,330100141808300456,48.6,-0.5,0.03,3,11,14.35,15
1336,330100141808300456,49.5,1.2,0.03,6,10,108.5,21
1337,330100141808300456,43.2,1.8,0.03,21,11,115.59,21
1338,330100141808300456,33.3,1.9,0.03,160,10,85.14,21
1339,330100141808300456,25.0,1.1,0.03,235,9,38.27,21
1340,330100141808300456,21.2,1.9,0.03,53,9,49.98,21
1341,330100141808300456,13.8,2.0,0.03,18,9,32.98,21
1342,330100141808300456,4.0,2.6,0.03,18,9,11.99,12
1343,330100141808300456,0.0,0.0,0.03,4,9,0.0,0
1344,330100141808300456,0.0,0.0,0.03,4,9,0.0,0
1345,330100141808300456,0.0,0.0,0.03,4,9,0.0,0
1346,330100141808300456,1.4,1.3,0.03,18,9,2.19,3
1347,330100141808300456,0.1,0.1,0.03,18,9,0.02,1
1348,330100141808300456,0.0,0.0,0.03,18,9,0.0,0
1349,330100141808300456,0.0,0.0,0.03,6,9,0.0,0
1350,330100141808300456,0.0,-0.1,0.03,16,9,0.0,0
1351,330100141808300456,0.0,0.0,0.03,1,8,0.0,0
1352,330100141808300456,36.0,-1.2,0.01,12,10,-28.68,-21
1353,330100141808300456,15.8,-0.4,0.03,18,8,-3.68,-4
1354,330100141808300456,16.7,0.4,0.03,18,8,10.96,11
1355,330100141808300456,14.4,1.6,0.03,18,7,28.15,21
1356,330100141808300456,45.2,-2.8,0.03,18,10,-105.36,-21
1357,330100141808300456,50.6,-0.1,0.03,3,10,40.24,21
1358,330100141808300499,0.0,0.0,0.01,3,31,0.0,0
1359,330100141808300499,0.1,0.0,0.01,2,31,0.01,1
1360,330100141808300499,15.7,-0.1,0.01,7,32,1.51,2
1361,330100141808300499,0.0,0.0,0.02,3,31,0.0,0
1362,330100141808300499,0.0,0.0,0.01,3,31,0.0,0
1363,330100141808300499,0.0,0.0,0.01,2,31,0.0,0
1364,330100141808300499,4.1,3.5,0.02,2,32,16.35,17
1365,330100141808300499,0.0,0.0,0.02,2,32,0.0,0
1366,330100141808300499,11.4,-2.3,0.02,2,27,-26.89,-21
1367,330100141808300499,33.9,-1.0,0.01,2,27,-21.05,-21
1368,330100141808300499,13.1,-0.2,0.02,4,33,-0.47,-1
1369,330100141808300499,13.3,-1.3,0.01,5,33,-16.55,-17
1370,330100141808300499,14.6,-1.1,0.01,6,32,-14.8,-15
1371,330100141808300499,15.8,0.3,0.01,9,32,8.49,9
1372,330100141808300499,7.0,3.2,0.01,2,31,25.67,21
1373,330100141808300499,3.8,3.2,0.01,2,31,13.89,14
1374,330100141808300499,0.0,0.0,0.01,2,31,0.0,0
1375,330100141808300499,0.0,0.0,0.01,2,31,0.0,0
1376,330100141808300499,0.0,0.0,0.02,3,31,0.0,0
1377,330100141808300499,0.0,0.0,0.02,2,31,0.0,0
1378,330100141808300499,0.0,0.0,0.01,2,31,0.0,0
1379,330100141808300499,0.0,0.0,0.01,3,31,0.0,0
1380,330100141808300499,44.4,2.1,0.03,2,30,134.86,21
1381,330100141808300499,42.3,1.8,0.05,2,30,112.2,21
1382,330100141808300499,40.5,3.3,0.05,2,30,172.42,21
1383,330100141808300499,0.1,-1.4,0.02,2,31,-0.14,-1
1384,330100141808300499,1.5,-1.0,0.01,2,31,-1.45,-2
1385,330100141808300499,12.7,-4.6,0.01,3,30,-61.97,-21
1386,330100141808300499,20.4,-1.0,0.01,3,30,-17.18,-18
1387,330100141808300499,24.2,-4.2,0.01,3,30,-104.33,-21
1388,330100141808300499,31.2,-0.8,0.01,3,30,-14.17,-15
1389,330100141808300499,32.0,0.1,0.01,3,30,17.64,18
1390,330100141808300499,30.8,0.0,0.02,3,31,12.89,13
1391,330100141808300499,30.8,-0.1,0.01,3,31,9.5,10
1392,330100141808300499,30.8,0.1,0.01,3,32,16.28,17
1393,330100141808300499,31.8,1.2,0.1,4,39,55.89,21
1394,330100141808300499,32.7,-0.3,0.11,5,38,4.09,5
1395,330100141808300499,0.0,0.0,0.01,3,32,0.0,0
1396,330100141808300499,0.1,-0.9,0.01,3,34,-0.09,-1
1397,330100141808300499,0.0,0.0,0.02,2,28,0.0,0
1398,330100141808300499,35.7,0.1,0.01,2,28,22.38,21
1399,330100141808300499,0.0,0.0,0.01,3,31,0.0,0
1400,330100141808300499,42.9,-3.4,0.01,2,29,-130.94,-21
1401,330100141808300499,46.3,-1.9,0.01,3,29,-60.68,-21
1402,330100141808300499,48.2,-0.9,0.01,2,29,-7.54,-8
1403,330100141808300499,0.6,0.6,0.01,2,32,0.48,1
1404,330100141808300499,0.0,0.0,0.01,2,34,0.0,0
1405,330100141808300499,34.5,-0.3,0.01,2,27,5.57,6
1406,330100141808300499,34.8,-0.2,0.01,2,27,9.67,10
1407,330100141808300499,15.5,-1.3,0.01,10,31,-18.99,-19
1408,330100141808300499,16.8,-1.8,0.01,8,31,-29.61,-21
1409,330100141808300499,18.6,1.0,0.01,4,31,24.86,21
